Index,Session ID,Traffic Channel,Exposure ID,Session Duration (secs)
2841,bc6a21db-d855-4977-a43d-96935ef79e21,Paid Search,O0df887b,34
2842,4d3456f9-30e0-4ae8-a1ea-3233d9cd32ca,Paid Search,P346fb5b,195
2843,521c7258-2af3-4cd2-95df-35482c3756dc,Display,Oac1d3c9,214
2844,a079806f-ae4a-4d10-851b-9b1f2368dc70,Direct,Pc9072fe,103
2845,a62d716a-93dc-4be9-b3d6-a416cb357acc,Paid Search,P25c0877,254
2846,e27a41d7-29a3-4ed2-96b0-d9b43c5b33a6,Direct,O6093881,71
2847,5a6d5e1e-0149-48c5-9ddd-38ef5ff20187,Organic Search,O66d3b38,287
2848,bf9b3bc1-a18b-45d8-933d-c1151f141007,Referral,P67fd974,513
2849,770a74a6-449d-469e-af2b-181f0e0c4688,Paid Search,Od2a83d2,246
2850,5bb0b448-b459-43a1-966a-7d5e742ed9f2,Display,Od499c69,410
2851,e15b96ef-e22f-4dda-890f-3e8edffe3749,Organic Search,O170f98f,206
2852,f154f31f-59fb-444a-9757-1c03f58c6169,Direct,Pbdf5729,32
2853,fe3a31b9-efd4-4592-9504-6b4be922d198,Organic Search,O37400ea,46
2854,b50f4d91-1d82-4436-93d3-d6c29c09eff0,Direct,O33321d9,131
2855,af5bc12d-f645-426d-9ddc-f57a0b26a187,Direct,O1018d3a,38
2856,8c2c5a27-bf62-4f00-b46f-1f5cc5bd6bc7,Paid Search,P3e01c71,104
2857,fc5f93b6-2367-45a3-99c0-8b095c243078,Direct,O194900c,408
2858,7d0e3b6b-e5bc-4ed5-af05-f26314375638,Direct,P259822f,148
2859,f2feb090-2673-4099-a733-414741306bb4,Referral,P634df2f,267
2860,f268f22b-958e-4f70-8ca4-804afcdad0cc,Display,P17865c5,156
2861,b88fc17f-21bf-491b-980b-7cd34ab77c86,Direct,P130e8c2,504
2862,f690b4a5-8c2a-4c2d-a2e2-71f0a5424970,Organic Search,P7a37809,59
2863,5a0abfbb-4b41-4118-806f-1d7b69c8bfc3,Paid Search,P62d9366,184
2864,49b6edb6-3889-404a-8efc-d2f66d08abea,Paid Search,O6adb20c,70
2865,31cdafe0-b821-443b-9139-c7a29c408208,Direct,Oab9e066,13
2866,15c5c2c0-5880-45c6-9e35-5cc382ae934c,Display,Oe7e21a1,185
2867,fe453e18-0e96-4543-b63f-a6cbbce596f3,Paid Search,O8f1762b,288
2868,8d30f083-69df-43f2-b14a-5b02c1e1716a,Referral,O6057718,261
2869,c93a8dc3-adc3-46fa-835c-1c65271598b2,Organic Search,Pf3b6b27,293
2870,9cb13eba-6a3d-42e2-b725-bb24a98049ce,Direct,O0e7e486,157
2871,8ded4470-a30e-421d-9901-adf141b7682c,Direct,Pe7851ee,122
2872,b38b2328-d9ce-401c-bb7f-e665c98c947d,Paid Search,Od55927d,109
2873,73ae75d5-6b6e-4b7b-80a6-d3428a013a62,Direct,P0211535,237
2874,b79ad197-1173-4b3e-997d-d1759968ea55,Direct,Pa981875,243
2875,5829571b-e298-47e6-ae1e-3cbee886622a,Direct,O20e1f06,135
2876,0e745985-3d8a-49c1-bd40-a20e047736fd,Referral,O79da1d2,97
2877,a2f340df-8d06-416c-9fdc-7ea224cf7b3d,Paid Search,Pc742967,181
2878,498ca122-f71e-40de-92ee-5a11aea55769,Referral,Pf0f2e3b,49
2879,ed6464e9-5e77-4001-a570-86290d4c278e,Organic Search,P27b6800,142
2880,2bfad311-8f22-4366-ab2a-961e99d52475,Referral,P26c3217,280
2881,b452f398-aa4c-4d45-be0e-872dbd49c0d0,Display,Of8df3a9,159
2882,fe065427-1d87-4ceb-b9d8-866b88dfec5e,Display,Of560552,158
2883,d004f707-252e-4cd6-9030-30cdd1aeff4d,Organic Search,Peb59bf9,453
2884,15decb3b-9a64-49ca-a98e-081bc5b16fcc,Display,O2dd1489,530
2885,4cc849fa-512a-4b8f-9dd2-c4aae7cfbad8,Organic Search,O3c6d034,7
2886,9c335af9-d295-4743-b2cc-653e928b1414,Organic Search,O63e4ca4,78
2887,ea8800cb-3567-4242-869c-6763ef15890f,Referral,Ofe66170,86
2888,55bbfd83-f1af-49a4-b726-41920009bff0,Organic Search,P6771b82,192
2889,450f8476-2ae8-4c4e-8a38-b1ad76d56311,Organic Search,P7fee139,180
2890,af9a7b83-b7d3-4170-a92e-b34a1f98c1b4,Referral,O1ec7878,13
2891,5bbf6da5-b487-466c-a8cd-03d9a94c724e,Organic Search,P9fed017,37
2892,105fc1ad-2d8d-41c8-aae4-f36b789afb57,Paid Search,O41fc5c1,225
2893,dfdd9973-ea59-451d-96b2-3b2ebd1c3e80,Organic Search,O7b36505,235
2894,0c985265-2094-4431-898f-d84983504451,Paid Search,Pbcc2057,245
2895,86663a8c-95d9-4f20-bc2e-280bbc3d756f,Paid Search,P848818b,58
2896,7de9e272-8e92-4b07-aaa7-423e82f1f146,Display,O444ec28,124
2897,3956d35e-c2ba-4be9-a9aa-022c55de1b19,Paid Search,Pf660391,177
2898,6daf3e7b-4ecf-44a2-b69d-ed7c200a5b57,Referral,Pa86c4db,266
2899,eddbf547-40bc-4d25-be2f-7fa0a9661eca,Direct,Od64ecbc,241
2900,d01b4b4b-6fa8-48f2-80ee-b71645b548cc,Organic Search,O93f0b5e,261
2901,6a692718-7b1f-4366-93ba-c20eb76bf94c,Paid Search,O80360c8,38
2902,81c1ac98-c6a6-4637-8c00-f5abb6365973,Referral,Oa52807f,247
2903,80a77837-aa13-4d84-9335-530aca13c16e,Display,O4828b3e,161
2904,9a86470e-4fba-464a-ae6a-6fe4c325f02f,Organic Search,O2792617,525
2905,5e447013-86d8-437e-95b3-0157baf00fe4,Referral,P66b131f,263
2906,d4239c2c-aac4-4ce8-902e-d0cb9ee9a2ac,Referral,Pd465916,279
2907,e0913c33-617a-4f1e-8309-39b493452db2,Display,O506af05,73
2908,fcf4a618-d89a-41ec-a89b-215033e64d8a,Paid Search,P9e6cfae,282
2909,08ddb2ad-7488-4735-b74f-c2b2b9023d0b,Direct,O923796d,161
2910,87a7e9be-2b60-4751-9ea7-7c59c5efc54d,Display,Oc7af972,585
2911,e4a79d36-45af-4dbb-a7ee-a64db59afbc9,Display,O3016e35,277
2912,9ca72af4-3ddc-4dd4-a572-b309c73745e6,Display,Oc95f331,240
2913,1c3d92b2-e962-4bf8-bda3-adfd20755604,Display,Pdd66241,30
2914,8682050f-1eda-4d1d-abc7-97884a0b554b,Display,O7167c7a,188
2915,4063d1ae-9b88-4525-9679-3919404405fe,Organic Search,O07d0fe7,222
2916,be585592-3295-4880-9c5a-5c029dbe6574,Referral,O27fc867,216
2917,3f39b343-8120-48ac-8dbd-f5bea4e742fd,Organic Search,O63d08cb,220
2918,a0dd1ccf-3486-4612-abb5-9ae31d4ccc42,Display,P1ecf21a,378
2919,445bde47-9fec-4a1c-a83d-f35b1f8c0458,Referral,Ocbcc0a8,264
2920,6506d389-c0fe-4770-ad56-7d8d9265176d,Direct,P1e7f36b,368
2921,9cf8f78e-662d-4701-9fd4-3d53944dd642,Organic Search,Pf4f9a03,542
2922,3b79ef48-0dcb-4335-81d7-d136f3c5e083,Direct,Oc6e5f51,464
2923,6fccded2-87a5-46af-96e5-cc05201f4113,Referral,Od2fedd2,200
2924,c639e296-c310-41db-8867-468c02e6c3e8,Direct,P58676bb,72
2925,42c13148-fd1a-43cf-b428-2908f8f4a537,Display,Ob75f5aa,163
2926,b540f5bb-1cc1-4864-9952-bd89f743a248,Direct,Oe75caf3,155
2927,1742927a-2cdb-4510-b2f9-d582c1f4d392,Direct,O0da9253,171
2928,6a5a4f6a-fc9b-4a29-bbbd-667c60dfc5e3,Referral,P762fdf3,88
2929,4470300f-6494-49cb-9b9b-19805594bbfc,Display,O9dfa153,89
2930,5390e03c-bde3-4199-84cb-5716252b353b,Organic Search,Odd46584,215
2931,e6a01926-4f1b-4b80-a393-c1c352e2ddfb,Display,Pd94afb1,119
2932,d5eff444-704c-4535-adf7-36c507901ae1,Display,Ofbca093,574
2933,c8de22eb-2ee7-460c-ad70-c70147ecf2fc,Referral,O92ee57f,157
2934,2fc34b4c-0d4c-4699-821f-d087c2ce4d9a,Paid Search,O6daa76e,14
2935,8434e34d-82bd-4607-9ac6-c658f71c8ea6,Paid Search,P6bb0861,252
2936,0062f8e3-1df3-47ed-b0c6-24bb13d362e7,Paid Search,Oe914e6f,8
2937,373033be-7bc2-4fd4-ac94-bab4789cbe0a,Direct,Oea2c485,85
2938,dec0e0cd-ade1-4412-91a8-e2d5cd307de1,Referral,Od9f1f85,250
2939,400c7b9b-7990-4b84-a1c9-fb5a699b1ca7,Referral,O657b4a6,267
2940,5bfe311a-47d8-4d55-898e-e2ede60e54fd,Referral,P87d3e53,90
2941,33e67439-5f95-4014-bf59-36c83e13ba1d,Direct,O7cc2f6c,137
2942,63809490-7fbb-4e43-a957-49bcde2aa167,Organic Search,P9dcc057,217
2943,599682f8-4591-4132-bf36-edfc8ae132d9,Paid Search,Oe6a6c9f,324
2944,439746aa-1324-42b2-90f6-6dd8bf7e32d1,Paid Search,O7b6d104,146
2945,9f6afeea-135b-4e84-9bd5-1eceacef7764,Paid Search,P0773fba,140
2946,63a8a557-33ab-4bed-b17d-95ae19c54eda,Direct,O8c0dc1b,427
2947,98e6ae57-caec-4997-b4b8-c3b9236644e3,Paid Search,P1be5639,57
2948,35eba923-7abe-4183-978e-7c125164d135,Paid Search,O845a5b8,257
2949,505667d2-0a4e-402b-82ac-6690d7125c23,Referral,O544ab19,384
2950,683e50a4-3753-4d45-a44c-941a66ed46f4,Referral,Ob11bc21,270
2951,aa43c07b-25d3-499f-885e-0d2a6553deef,Paid Search,Oef10806,253
2952,0599a609-f6f6-4871-8e9b-dddfc6909d51,Paid Search,Od326718,192
2953,5edf9997-5144-4aa4-934a-ad7087f14604,Display,P8621ecd,329
2954,37864e10-2b98-4150-9273-d869ff4b4049,Referral,Oa907174,98
2955,c6c613f9-5f38-4a39-b15b-9cb5f2001436,Direct,O68aaeff,155
2956,b3edeb77-414c-4362-b7e6-d2df020334d1,Direct,Pc7bc623,5
2957,9d3b0c31-307c-43d8-b4e8-421596307697,Paid Search,O99041a0,247
2958,4e69f2d2-54f7-46f9-a703-a22d5d90df78,Organic Search,O5c6b261,274
2959,9dc38030-6612-4202-b113-e319fbf1653f,Referral,Of5a3b7b,203
2960,ba92f19a-ddbc-4a48-871b-c6abd2cf39e5,Display,Pd777e5e,265
2961,ca1f4a06-3306-4579-9493-64194e69a651,Paid Search,O16bbd15,188
2962,77bb85e4-5303-48d9-ab74-49cdad64f7fe,Paid Search,O333e8cb,79
2963,ca14dfb5-c302-4aaa-a97d-0a19cbb2e51f,Paid Search,O63092c3,286
2964,9147caa7-e6c0-494b-b153-d799754cba7f,Display,O783028d,53
2965,6f4ecfb7-a001-448b-b4d5-50d18c328c72,Organic Search,O0199539,172
2966,02f6ec42-a82a-4d75-8b5b-0546308a5dd2,Referral,O61c485a,133
2967,62c84d6f-7eb0-4245-a577-9b918b70687c,Display,Pd80d38f,166
2968,8de9b977-59f1-49e2-a2e6-84cdb53aebc3,Organic Search,Oe164c1a,303
2969,7427c123-aca3-445f-ae01-26cec62c6d74,Paid Search,Oaf54238,186
2970,de673cba-d1e4-40aa-a8a3-721f964e3a33,Referral,Ofdec54a,149
2971,4b4ef17e-36e2-490d-8100-25957ecbc400,Organic Search,P1ff9ee0,171
2972,4c22dc54-b003-4b12-ac60-6a80ad4f43fd,Display,O3398329,9
2973,54645795-0d2e-4251-ad57-18572266ba2c,Organic Search,O5327990,71
2974,2c22a7c3-adec-484d-ad29-8992fcca1747,Referral,O04b9b18,57
2975,b3198d64-4ece-4e54-8029-4d7b5686790e,Organic Search,O3babf31,254
2976,38273fd4-83f9-401a-84cd-72fefb61cb41,Paid Search,O2b46fe4,275
2977,46a61a8e-b62d-40fa-923d-279eb7ddf1c8,Referral,O3fc3419,353
2978,411fe8ab-880f-417d-a1e2-54b0f709f1e2,Referral,O6b88c94,5
2979,d22eb2dd-43d2-4311-967e-7379f53028f9,Referral,P10a3622,131
2980,4793efb1-4145-47d9-80c3-0db864e33868,Paid Search,Odb3895d,17
2981,452229c9-5a2e-43d7-9e78-2e69d360d9a9,Display,O7e83af4,61
2982,e9579aa4-d87d-4a4a-92b5-afd410470332,Display,O0077a3a,149
2983,1bc8e510-7e16-4ac2-9bc2-825eb320d9ac,Paid Search,Od853671,230
2984,ec862414-fac3-4526-859e-cfb68a7844c9,Direct,P6d35f44,111
2985,13132667-79a7-433d-858c-7134cb436430,Display,O8a7950d,236
2986,20c05235-a230-4a50-8721-8bf5345d03a2,Paid Search,P6f43de6,70
2987,3dedbc71-d8b8-400e-bbf6-0705d1a6bcc3,Display,Pb2866f2,190
2988,c2a59ce5-c04c-447d-9491-474a24d94d14,Organic Search,Pf5f44db,422
2989,9080f91e-4701-4609-b199-b5107620a684,Paid Search,Paa24285,297
2990,555c5f7d-4cbc-4b9c-96e5-3a74d03450e8,Organic Search,P219277d,251
2991,b26d8793-71c8-4928-960b-499d865be104,Paid Search,O2a0c970,429
2992,f1a21e99-08e3-4af1-9212-5f8e1e6e1171,Paid Search,Oe106144,68
2993,8ab154f5-ea0a-4c44-97d6-8c8c908ac6b1,Paid Search,O2a1bd60,502
2994,f2fffec1-954e-4561-b9e0-441ffeebfc0a,Referral,P26c2b11,277
2995,ac08fce7-c9b5-47c5-8c15-9ae2c44492d7,Paid Search,O71995dc,46
2996,c4cc7729-1c53-4c62-81da-51db5f573e31,Referral,O92025c5,160
2997,f7eb8459-e6f1-4f05-9465-9eda8ac460e0,Display,Ob51e8d4,222
2998,cf8bf87d-00c4-4737-a6d7-8f56e98ccc35,Direct,O5cb8e77,581
2999,f30c3dbd-7bf9-41f4-afc2-dbde37508529,Paid Search,P77b628e,128
3000,7ed56db8-9155-4c95-9b31-5721560476dd,Referral,Odb03262,166
3001,d185cf41-7227-4878-8604-01cc932e8d5b,Display,O9e92a6b,563
3002,4084d679-77a7-4eea-9345-0a3824be019f,Organic Search,Ofcfafaf,53
3003,ed8804ca-6ff4-4e83-bfdb-30a0d6d701de,Organic Search,P89eeec3,215
3004,ff464bea-dfea-4fe1-8cd5-41dbe7790e74,Organic Search,P742fca7,176
3005,6f254f7b-4497-4e57-a3bd-f187a4c35788,Paid Search,O46aaac4,253
3006,3fe08d05-9a47-4006-96f2-bff69d646d55,Display,P0687399,146
3007,87707158-5fff-4cc1-ae52-713fca75eca3,Display,Pd9515e4,20
3008,f894a0d2-e323-4cee-899a-998919632ab3,Organic Search,Ofa7473e,43
3009,2c83c7a5-04fc-42ab-a006-9e25e09ea5d1,Organic Search,O71a8309,299
3010,eb3cb120-4f27-4a83-a95c-76313481f78a,Display,O867052d,422
3011,85252dbe-fda5-41bb-9012-ca075748807d,Referral,Oec68640,225
3012,a1b289c8-d649-4dc0-89ba-580880d0f15c,Referral,P15fc7f6,13
3013,04f462e1-e763-4c3b-af11-ab2b9f8c2307,Organic Search,O4c2a7f8,226
3014,8037c9e8-d7f2-4bd4-8cd7-7a5f097f88fd,Referral,P03e1d62,102
3015,585bb8f3-207b-481d-917c-425ecafcf406,Organic Search,O5ff8159,338
3016,e91201ca-fa3a-4090-b19f-08a0e66f7533,Paid Search,Oa258b30,246
3017,7f49d5a3-05e5-44e6-a84a-2c593504ffcf,Paid Search,O3d22b04,192
3018,99b564ee-a834-408a-9ccc-f0ed7c5dff3b,Organic Search,P76dc766,276
3019,b21a8021-c568-4e59-a072-d6a383c2f6e6,Display,O99ef767,105
3020,c8757306-bbd7-4591-8ffa-810ecd0284dd,Paid Search,Pb761017,238
3021,c3efb25d-03e9-4689-a676-75b8a4048a6a,Display,Pf0101f4,153
3022,9c0c8464-c8fa-4700-9b93-9f28c8757c48,Organic Search,O2066489,53
3023,ecd82270-d581-4d29-a6b8-c42b425fc85e,Referral,P1e97f88,188
3024,b0d396f6-1780-47ac-bd67-b484a6a4bbc2,Direct,Ob6c2512,119
3025,b2d6cec8-46f8-402a-9aac-1893e74e572b,Display,O03cc62b,233
3026,ecd1550f-ff20-4168-9af4-8901831106a5,Display,P663d07b,296
3027,c0b8b01d-87e2-48c0-95c7-7189c28902ac,Display,O0181107,84
3028,a5213a6c-c3e2-4ee1-83d9-06554bdf9e5c,Direct,O083d1ec,274
3029,3636678a-592f-4dbb-a064-1dc71c93b61b,Organic Search,O4d11515,61
3030,b3eea9ac-d83f-4b3c-8ef8-5a80e9fde6db,Paid Search,P9da8de6,101
3031,e5d5475d-c779-41a6-b3cc-8cf128c221a2,Direct,O507e566,41
3032,c3ddfb2e-86cf-4af3-9545-1dd56cda2faa,Organic Search,O12dfdef,263
3033,bf288762-40dd-4e79-9f07-85429ce25293,Referral,O0cdad88,165
3034,dd453867-0424-49ad-b14d-ac3c9c1a0dba,Display,Offb1947,270
3035,f92495e2-1cd6-42b0-b2af-04b5df027b6c,Paid Search,O0f36f51,94
3036,98fa5d9d-3375-4342-8678-3495683436de,Direct,O65b4af5,132
3037,0991c47c-fb75-422e-a47d-d644828cad58,Referral,Ocf1e92b,171
3038,d68df4ba-8664-4fcd-b5b7-3f399f7f6a68,Organic Search,Ocd6ead4,198
3039,460bdea1-7455-465d-a7a9-eedcf81765b1,Display,Oe3238c5,10
3040,f8e43f75-202f-4f97-aa0b-90bfb66b7180,Referral,P699ecae,267
3041,4f97fc96-8979-40eb-9358-0f6bdb60cec9,Direct,P1b5638d,115
3042,f5d4c4c1-076c-4d34-ab1e-a1b14007db30,Paid Search,Od7ae26f,123
3043,ac43d167-ff86-4fdb-b563-e6cd8e38f1eb,Display,P163c309,41
3044,47dde3bf-139f-4ffe-9c8e-4f0dac7d7793,Paid Search,Pf5c6665,31
3045,f499eb8a-a103-461a-93ac-d1a69f70d792,Direct,P13c96c2,252
3046,d1ac4fd2-0e8a-42d6-ad0a-0ac6f2c7d27c,Organic Search,P46e1cfb,127
3047,df1ce968-b822-4f98-af64-ebef976310bc,Organic Search,Offbf70c,248
3048,12c0d91f-d387-4c15-a35a-c4bfd3a999ef,Direct,O7ff8cd1,87
3049,e011bc5f-87d1-4995-a406-832630c6bcf3,Organic Search,O97e260c,57
3050,8bfc1b58-8215-45f3-b1fa-2946a3702a33,Referral,P2a65af5,185
3051,17452c63-4d5d-4212-a78c-43753e6bf6b4,Paid Search,Obbb7e9f,52
3052,066b081e-90fa-40bb-9c6f-4c5ee0f7cc85,Display,Ob7a5657,42
3053,2a6bad82-4618-4c80-ad1e-47762d1ac790,Display,P80fbbe7,177
3054,8f35cff5-3f12-4e7b-816b-2a6cbc4eb6a6,Referral,Ob9b0bbb,19
3055,5abcfc85-b13d-431c-945b-3282f98e1066,Organic Search,O03320e7,266
3056,b5246ddb-3214-48ce-9ed0-80c7954bb53d,Paid Search,P1d6a06d,45
3057,451906cb-3646-4656-85a6-0298e99766f6,Organic Search,P3efa87b,18
3058,cd5439e7-96a2-499f-96ad-c6d0a264070a,Display,Pc2e8621,51
3059,5dbdb258-e2e8-40f6-a1c6-2abbcf2bbf33,Paid Search,O515b07b,447
3060,a0a8ad50-7e6e-45ab-a3de-690e284570df,Paid Search,O571df03,163
3061,27a604e8-0f34-4643-8d2f-4419fdc57252,Direct,P20ebf60,54
3062,72759236-a371-4a44-b237-5a72a6c59191,Paid Search,O5d88cb5,186
3063,71955cef-f756-4ea7-bb0f-9fd1a86ca136,Display,O8d313b9,55
3064,f23957c2-bafa-435e-be5c-12f2d6d8e5e3,Direct,Oed514c4,437
3065,05692248-52fc-4022-b33e-08b5df89e53a,Paid Search,P7397156,11
3066,67554a4e-5d4f-40e6-83f5-5d4322e1c681,Organic Search,P6a848c3,242
3067,8e0b2621-4162-4d8f-a7b8-86cf1f5271d4,Direct,O409421f,105
3068,353edf64-bf85-4c8f-9aa5-3c362cbdc265,Referral,O2ff2592,160
3069,f52f9e94-cd37-4a8a-b667-9b8d527ef8c6,Paid Search,O9ee5ad1,230
3070,c7a91648-2a28-4b63-9bfa-59fe65eae4f2,Organic Search,O600be0e,23
3071,f5477208-e0aa-4d69-bb04-b93606a8d5f1,Referral,Pfbd5a5c,50
3072,cba2bc4c-b5e1-450b-9c74-20274875c67f,Display,Pb8fe1bd,230
3073,379ee55c-a666-4ca5-be45-d7e94f1500df,Paid Search,O87061b7,112
3074,886ed21d-0e98-486f-89eb-193a15059b72,Direct,Oa7c80d7,155
3075,c4373805-d43b-4967-8c14-e9198369d3d7,Display,P3ba9012,266
3076,1c58ed21-0652-4bdb-8146-6257a28636e3,Organic Search,Odbffc5b,65
3077,eb4c35d1-e840-490d-b0c6-bfcc350f87d8,Referral,O537492f,206
3078,b155acc9-4b6f-441d-96e1-1c93ddc3fde7,Display,Pf347269,44
3079,cb696bf5-b936-40ff-afab-d298bc731b28,Organic Search,P5e93abd,241
3080,aeae0a24-0a85-4edb-b284-302bbce4a11d,Organic Search,P46cf309,11
3081,bb8e42ff-abf9-456d-b096-24ba3ee489c7,Display,Obca75bb,133
3082,4ec22ebf-bd33-4306-a81d-fd00f1c30289,Organic Search,P24d5922,223
3083,2f2fb8a8-abf4-4f54-85a3-26cbc4b41b26,Organic Search,O5cb5b38,111
3084,042ffe0c-547c-4eb2-a292-ec267802e12d,Display,P3a35897,296
3085,0bead726-2c9f-42dd-b719-93d3b9564d31,Organic Search,O127ced7,80
3086,befa1f0b-3325-43cf-ab9d-d7c8ce471d91,Organic Search,Oe40b81b,120
3087,5bc90750-a03f-400d-a0ae-02f4f7bfc977,Direct,Ofcb6728,26
3088,2f5a0080-9aaf-4e4b-ba66-8e20a825f9d6,Direct,O0b05ec9,356
3089,dc86b8a8-c102-451c-9515-e0bb2e43aa7e,Referral,P1440223,198
3090,0be0105a-c272-45fb-9b97-db4d0883d38b,Display,P5a6deb1,147
3091,ccaba611-a4b5-480a-9039-c166a764797e,Organic Search,P78b161d,154
3092,9b5aca46-a635-4121-8894-6cf90e655b3d,Direct,Oaac8512,445
3093,8a5decf0-11e4-4bac-ab08-52fc7e8a0765,Organic Search,O08e7e0b,287
3094,72b71614-4bd5-4f56-96d2-1425f2d1d61c,Paid Search,Pdd4f0f9,37
3095,3a6890c3-a23f-48eb-be23-9f226225664f,Display,Ob8e01e8,160
3096,4c0355f9-b638-497c-a2ba-6694d7235a03,Display,O9f74357,33
3097,79d2ee62-0439-452e-a6d7-94a7c4217de1,Direct,O8ff1975,493
3098,f1e57718-d3fc-4855-84b1-68f716e5ed9b,Organic Search,P0c1d40e,328
3099,0a5664b5-52a2-4bf9-880d-8f57c9dc9b94,Display,O41d7611,237
3100,fb70e59f-ac03-4c6c-8129-2bf396607719,Direct,O775c994,394
3101,d6495286-d7d4-47a7-b0ce-f0b63ac8b04a,Display,Ob4c2860,73
3102,e48164a3-cfba-4abd-af57-133e6109b634,Display,Oc7d4045,268
3103,54815464-fbcf-4308-883b-c2dfc2396fdb,Referral,P845e6d9,168
3104,07372370-9b11-4c97-b54a-de6d0081db64,Referral,O73d9ab8,14
3105,52787f10-48be-46d8-b4b0-7df5b3eaca50,Direct,O8f49a4e,595
3106,bd0d0a1d-527a-4a2c-a188-2be8abee921a,Direct,Pc041529,565
3107,aac42f5d-149a-4e22-a977-d72f7cb5bb9b,Display,O8f41f8b,521
3108,fed3e805-abdf-4ad0-aef8-c534116afd0c,Referral,O720faea,207
3109,7f134d62-bdc1-401c-8241-88b84d3871e1,Direct,P7638911,236
3110,b9ce4c90-4fe7-4ecb-a904-e516c265e0a8,Organic Search,P97de50a,147
3111,cfa4dd6d-70ec-46b9-b779-6fdbfd1bda24,Paid Search,O43b2796,178
3112,6e401842-7183-4cbf-a01b-bb2151ef775c,Display,O15abaec,264
3113,f2f1c5c8-cff6-4f11-90c2-734a47bb838b,Display,Pcd994be,89
3114,0534848e-1974-40be-beaa-d5b42eae41ec,Referral,P82fddc2,296
3115,a0aa5e93-c83f-48ac-ae19-edbff0cbf976,Display,Oa215168,284
3116,217a226a-ddad-4252-b2ff-7ea9f32a9684,Referral,O20ab087,201
3117,974f2855-1bf6-42ed-8462-17c529edd3a8,Referral,O61114e5,124
3118,5a80bfd0-5f6b-478d-9736-15e9315c98c7,Direct,P2c0e678,181
3119,6ebc7276-37f5-4e4f-8a2b-f99b1d171d0e,Referral,O955429d,265
3120,1d8822ef-ea37-414f-aa50-2f1616d2a53b,Organic Search,O8522ded,145
3121,b3bcd631-6013-4ce3-ba1e-0243a214f9b0,Direct,O2a1d401,332
3122,ba21ee3f-7bad-4c6f-a33c-7d11cf790f0e,Referral,P34825e4,107
3123,d3bd48ac-faad-47aa-b9bd-17d1699cfef5,Display,Oa8dec3e,83
3124,ec0c6d14-e0c1-4175-91c6-9766172e0d73,Referral,O8cc9807,226
3125,052fe5c0-6895-4a10-b01c-a1f80ae393ee,Referral,P3d1f411,113
3126,7ad352a2-351f-40c4-ba75-05ba7255deaa,Direct,Od16a67a,248
3127,8aacb0fb-eb00-4e81-9a02-e30adf4ef29a,Organic Search,P1e02daa,85
3128,c96d97d0-b7ef-4ccc-a072-26306f9a4719,Organic Search,Of393ac0,102
3129,9c8a2441-6d6e-45cf-96a4-b37a981c35a2,Referral,O6ef89c7,221
3130,28f389aa-9c2b-4afa-bb4f-1a2aa16f5a6e,Display,P2c3f5de,305
3131,2ab3e137-94f4-40de-b1d3-503c06e65357,Paid Search,P8332918,34
3132,66d6c3cc-2e7e-4dc3-b286-3268a5b0d057,Referral,O8477d4b,261
3133,db4a1dd8-42d3-4fe4-993d-2965ef2ac934,Paid Search,O8dd47c9,203
3134,893de3a6-1f92-45fb-b77b-77a7b2266def,Referral,O37b4242,543
3135,cde7ac19-bc14-467d-8391-b68e8527d0a5,Referral,Oee7a319,33
3136,8f68c491-42e7-4506-8b9f-850abee3fc2c,Direct,P96e1939,66
3137,b24fc26d-e629-4934-923e-e9b468baa84d,Referral,O1aed009,276
3138,a37a2a6b-56c8-42be-ac5a-0cfec21f2e73,Organic Search,O2e910a0,122
3139,69cdbeed-923b-416f-95a0-75fc0340f9ee,Paid Search,Ofc501bb,93
3140,7ea11f1b-b91d-43f9-824d-0b630537ce1d,Direct,Ob96e2d2,38
3141,5917cf41-8a6d-40ea-ac61-b93675e482e1,Display,P9e686d7,283
3142,f200f02c-b0c0-441e-874b-52d8cdf40233,Referral,Odb9bc91,29
3143,23db7ee4-8f1c-4911-89a9-9e7be4f9ce85,Organic Search,Oeca0f96,457
3144,42434c18-e2db-47e5-a7c2-4b23cc5a3139,Display,O05799ac,279
3145,0101f234-6163-4177-b030-42f64a85e52c,Direct,O343d637,11
3146,f0283241-4262-40af-8f3d-bac7254a860f,Organic Search,O4f11a62,138
3147,93c3eace-5b9f-475b-9b33-6e6e833cf975,Direct,O5b767df,176
3148,2f844f70-8fc7-492a-bbb8-12516139dc54,Direct,Oe22e0cd,47
3149,cf9397ca-c07d-491e-90b0-48ba6d4b14e7,Paid Search,Ofb057c3,53
3150,91219a1f-5c08-4bf8-9da3-96d78a23d470,Direct,Oa8c2c09,140
3151,4d20c376-6b09-424c-828e-3508ff9069b4,Referral,P34828bd,220
3152,1d78693d-4901-443a-9b71-6039ce9f8b77,Paid Search,Oa1b8a24,581
3153,212b47df-37f5-4b48-be18-c0efc89875ed,Organic Search,O5eb4d09,56
3154,8a0f0524-3dc2-4d91-b5d2-4d5d7094597c,Display,P6450a58,293
3155,758ec8d5-316a-4cf4-abaa-4373717fa7fe,Paid Search,O02ba667,144
3156,dc2b2a8c-19dd-468b-8043-367298214fe4,Organic Search,O175fc39,104
3157,8696c92c-14eb-40f1-b5cf-c4fe294d1376,Referral,P4ae97f1,142
3158,a1bd4ba7-0ec1-4af2-b7c9-5811be4213a1,Organic Search,O370c898,261
